,,Edinburgh St Leonards,
Date,Time,Nitrogen dioxide,Status
24/03/2017,16:00:00,22.46088,V ugm-3
24/03/2017,17:00:00,29.69061,V ugm-3
24/03/2017,18:00:00,57.48114,V ugm-3
24/03/2017,19:00:00,86.76965,V ugm-3
24/03/2017,20:00:00,85.8024,V ugm-3
24/03/2017,21:00:00,69.26645,V ugm-3
24/03/2017,22:00:00,57.10773,V ugm-3
24/03/2017,23:00:00,50.3413,V ugm-3
24/03/2017,24:00:00,62.70179,V ugm-3
25/03/2017,01:00:00,43.59671,V ugm-3
25/03/2017,02:00:00,48.37525,V ugm-3
25/03/2017,03:00:00,64.6841,V ugm-3
25/03/2017,04:00:00,49.04511,V ugm-3
25/03/2017,05:00:00,43.4936,V ugm-3
25/03/2017,06:00:00,45.50172,V ugm-3
25/03/2017,07:00:00,55.56099,V ugm-3
25/03/2017,08:00:00,42.22752,V ugm-3
25/03/2017,09:00:00,46.67648,V ugm-3
25/03/2017,10:00:00,30.82089,V ugm-3
25/03/2017,11:00:00,30.97628,V ugm-3
25/03/2017,12:00:00,24.95813,V ugm-3
25/03/2017,13:00:00,27.48263,V ugm-3
25/03/2017,14:00:00,27.47737,V ugm-3
25/03/2017,15:00:00,26.65164,V ugm-3
25/03/2017,16:00:00,29.22109,V ugm-3
25/03/2017,17:00:00,35.23447,V ugm-3
25/03/2017,18:00:00,37.02313,V ugm-3
25/03/2017,19:00:00,67.8292,V ugm-3
25/03/2017,20:00:00,79.96258,V ugm-3
25/03/2017,21:00:00,74.91597,V ugm-3
25/03/2017,22:00:00,74.00562,V ugm-3
25/03/2017,23:00:00,80.34699,V ugm-3
25/03/2017,24:00:00,92.99866,V ugm-3
26/03/2017,01:00:00,89.40874,V ugm-3
26/03/2017,02:00:00,64.63963,V ugm-3
26/03/2017,03:00:00,64.13091,V ugm-3
26/03/2017,04:00:00,71.90618,V ugm-3
26/03/2017,05:00:00,73.4969,V ugm-3
26/03/2017,06:00:00,68.44742,V ugm-3
26/03/2017,07:00:00,63.10103,V ugm-3
26/03/2017,08:00:00,55.02215,V ugm-3
26/03/2017,09:00:00,42.92845,V ugm-3
26/03/2017,10:00:00,36.36141,V ugm-3
26/03/2017,11:00:00,34.67123,V ugm-3
26/03/2017,12:00:00,31.45728,V ugm-3
26/03/2017,13:00:00,32.26674,V ugm-3
26/03/2017,14:00:00,32.17351,V ugm-3
26/03/2017,15:00:00,25.57586,V ugm-3
26/03/2017,16:00:00,28.09988,V ugm-3
26/03/2017,17:00:00,29.94258,V ugm-3
26/03/2017,18:00:00,45.03077,V ugm-3
26/03/2017,19:00:00,55.32432,V ugm-3
26/03/2017,20:00:00,57.28081,V ugm-3
26/03/2017,21:00:00,42.08408,V ugm-3
26/03/2017,22:00:00,47.13308,V ugm-3
26/03/2017,23:00:00,41.83498,V ugm-3
26/03/2017,24:00:00,33.68821,V ugm-3
27/03/2017,01:00:00,23.11448,V ugm-3
27/03/2017,02:00:00,15.11831,V ugm-3
27/03/2017,03:00:00,18.73007,V ugm-3
27/03/2017,04:00:00,46.95618,V ugm-3
27/03/2017,05:00:00,57.81344,V ugm-3
27/03/2017,06:00:00,67.26023,V ugm-3
27/03/2017,07:00:00,65.55668,V ugm-3
27/03/2017,08:00:00,52.24902,V ugm-3
27/03/2017,09:00:00,55.65518,V ugm-3
27/03/2017,10:00:00,48.55168,V ugm-3
27/03/2017,11:00:00,36.54548,V ugm-3
27/03/2017,12:00:00,17.62034,V ugm-3
27/03/2017,13:00:00,17.05328,V ugm-3
27/03/2017,14:00:00,14.83,V ugm-3
27/03/2017,15:00:00,11.25984,V ugm-3
27/03/2017,16:00:00,12.44798,V ugm-3
27/03/2017,17:00:00,17.55675,V ugm-3
27/03/2017,18:00:00,15.80299,V ugm-3
27/03/2017,19:00:00,14.40543,V ugm-3
27/03/2017,20:00:00,14.25099,V ugm-3
27/03/2017,21:00:00,9.39563,V ugm-3
27/03/2017,22:00:00,8.41452,V ugm-3
27/03/2017,23:00:00,7.53812,V ugm-3
27/03/2017,24:00:00,8.46568,V ugm-3
28/03/2017,01:00:00,8.97026,V ugm-3
28/03/2017,02:00:00,8.02342,V ugm-3
28/03/2017,03:00:00,11.59501,V ugm-3
28/03/2017,04:00:00,11.6935,V ugm-3
28/03/2017,05:00:00,11.43675,V ugm-3
28/03/2017,06:00:00,21.32342,V ugm-3
28/03/2017,07:00:00,41.51798,V ugm-3
28/03/2017,08:00:00,51.6791,V ugm-3
28/03/2017,09:00:00,30.21463,V ugm-3
28/03/2017,10:00:00,26.32748,V ugm-3
28/03/2017,11:00:00,26.18117,V ugm-3
28/03/2017,12:00:00,26.8974,V ugm-3
28/03/2017,13:00:00,21.51323,V ugm-3
28/03/2017,14:00:00,19.02651,V ugm-3
28/03/2017,15:00:00,19.17472,V ugm-3
28/03/2017,16:00:00,27.93063,V ugm-3
28/03/2017,17:00:00,29.26747,V ugm-3
28/03/2017,18:00:00,21.02985,V ugm-3
28/03/2017,19:00:00,19.20485,V ugm-3
28/03/2017,20:00:00,21.27895,V ugm-3
28/03/2017,21:00:00,14.59859,V ugm-3
28/03/2017,22:00:00,19.10205,V ugm-3
28/03/2017,23:00:00,32.7616,V ugm-3
28/03/2017,24:00:00,27.22492,V ugm-3
29/03/2017,01:00:00,24.81724,V ugm-3
29/03/2017,02:00:00,19.54575,V ugm-3
29/03/2017,03:00:00,28.92561,V ugm-3
29/03/2017,04:00:00,34.21606,V ugm-3
29/03/2017,05:00:00,43.8388,V ugm-3
29/03/2017,06:00:00,36.07931,V ugm-3
29/03/2017,07:00:00,44.72238,V ugm-3
29/03/2017,08:00:00,44.534,V ugm-3
29/03/2017,09:00:00,47.83402,V ugm-3
29/03/2017,10:00:00,36.33033,V ugm-3
29/03/2017,11:00:00,31.7977,V ugm-3
29/03/2017,12:00:00,26.91413,V ugm-3
29/03/2017,13:00:00,34.73626,V ugm-3
29/03/2017,14:00:00,45.7207,V ugm-3
29/03/2017,15:00:00,42.20505,V ugm-3
29/03/2017,16:00:00,16.18358,V ugm-3
29/03/2017,17:00:00,16.96053,V ugm-3
29/03/2017,18:00:00,14.00141,V ugm-3
29/03/2017,19:00:00,14.05305,V ugm-3
29/03/2017,20:00:00,14.36335,V ugm-3
29/03/2017,21:00:00,11.09537,V ugm-3
29/03/2017,22:00:00,9.12693,V ugm-3
29/03/2017,23:00:00,6.68897,V ugm-3
29/03/2017,24:00:00,4.56466,V ugm-3
30/03/2017,01:00:00,5.54115,V ugm-3
30/03/2017,02:00:00,4.20846,V ugm-3
30/03/2017,03:00:00,3.53287,V ugm-3
30/03/2017,04:00:00,4.05211,V ugm-3
30/03/2017,05:00:00,5.61032,V ugm-3
30/03/2017,06:00:00,9.86946,V ugm-3
30/03/2017,07:00:00,14.96101,V ugm-3
30/03/2017,08:00:00,18.7578,V ugm-3
30/03/2017,09:00:00,15.48503,V ugm-3
30/03/2017,10:00:00,12.16063,V ugm-3
30/03/2017,11:00:00,13.56249,V ugm-3
30/03/2017,12:00:00,12.68035,V ugm-3
30/03/2017,13:00:00,11.84985,V ugm-3
30/03/2017,14:00:00,14.86299,V ugm-3
30/03/2017,15:00:00,12.94093,V ugm-3
30/03/2017,16:00:00,11.22638,V ugm-3
30/03/2017,17:00:00,15.27514,V ugm-3
30/03/2017,18:00:00,20.46566,V ugm-3
30/03/2017,19:00:00,16.25721,V ugm-3
30/03/2017,20:00:00,15.27131,V ugm-3
30/03/2017,21:00:00,15.47834,V ugm-3
30/03/2017,22:00:00,18.59428,V ugm-3
30/03/2017,23:00:00,27.84218,V ugm-3
30/03/2017,24:00:00,29.39656,V ugm-3
31/03/2017,01:00:00,11.73701,V ugm-3
31/03/2017,02:00:00,8.59573,V ugm-3
31/03/2017,03:00:00,10.10517,V ugm-3
31/03/2017,04:00:00,8.33468,V ugm-3
31/03/2017,05:00:00,9.89719,V ugm-3
31/03/2017,06:00:00,24.37959,V ugm-3
31/03/2017,07:00:00,49.45056,V ugm-3
31/03/2017,08:00:00,49.74269,V ugm-3
31/03/2017,09:00:00,30.33368,V ugm-3
31/03/2017,10:00:00,19.75613,V ugm-3
31/03/2017,11:00:00,7.50656,V ugm-3
31/03/2017,12:00:00,8.29069,V ugm-3
31/03/2017,13:00:00,9.22733,V ugm-3
31/03/2017,14:00:00,8.39635,V ugm-3
31/03/2017,15:00:00,7.56011,V ugm-3
31/03/2017,16:00:00,8.23666,V ugm-3
31/03/2017,17:00:00,8.80802,V ugm-3
31/03/2017,18:00:00,8.75495,V ugm-3
31/03/2017,19:00:00,10.78507,V ugm-3
31/03/2017,20:00:00,12.1898,V ugm-3
31/03/2017,21:00:00,8.12717,V ugm-3
31/03/2017,22:00:00,8.59621,V ugm-3
31/03/2017,23:00:00,5.9407,V ugm-3
31/03/2017,24:00:00,5.46927,V ugm-3
01/04/2017,01:00:00,7.32233,V ugm-3
01/04/2017,02:00:00,7.53238,V ugm-3
01/04/2017,03:00:00,8.68227,V ugm-3
01/04/2017,04:00:00,11.97703,V ugm-3
01/04/2017,05:00:00,8.26296,V ugm-3
01/04/2017,06:00:00,18.51491,V ugm-3
01/04/2017,07:00:00,27.19623,V ugm-3
01/04/2017,08:00:00,33.78479,V ugm-3
01/04/2017,09:00:00,32.37145,V ugm-3
01/04/2017,10:00:00,26.1477,V ugm-3
01/04/2017,11:00:00,28.55315,V ugm-3
01/04/2017,12:00:00,30.0688,V ugm-3
01/04/2017,13:00:00,17.51707,V ugm-3
01/04/2017,14:00:00,15.26844,V ugm-3
01/04/2017,15:00:00,19.92299,V ugm-3
01/04/2017,16:00:00,18.87829,V ugm-3
01/04/2017,17:00:00,30.22467,V ugm-3
01/04/2017,18:00:00,28.97246,V ugm-3
01/04/2017,19:00:00,38.38818,V ugm-3
01/04/2017,20:00:00,37.2904,V ugm-3
01/04/2017,21:00:00,39.48691,V ugm-3
01/04/2017,22:00:00,32.32173,V ugm-3
01/04/2017,23:00:00,29.44581,V ugm-3
01/04/2017,24:00:00,26.7793,V ugm-3
02/04/2017,01:00:00,31.53967,V ugm-3
02/04/2017,02:00:00,21.87183,V ugm-3
02/04/2017,03:00:00,17.62321,V ugm-3
02/04/2017,04:00:00,13.322,V ugm-3
02/04/2017,05:00:00,12.06357,V ugm-3
02/04/2017,06:00:00,19.45873,V ugm-3
02/04/2017,07:00:00,18.46232,V ugm-3
02/04/2017,08:00:00,17.04659,V ugm-3
02/04/2017,09:00:00,18.4628,V ugm-3
02/04/2017,10:00:00,14.89551,V ugm-3
02/04/2017,11:00:00,15.21059,V ugm-3
02/04/2017,12:00:00,16.41738,V ugm-3
02/04/2017,13:00:00,10.85726,V ugm-3
02/04/2017,14:00:00,13.11306,V ugm-3
02/04/2017,15:00:00,10.80467,V ugm-3
02/04/2017,16:00:00,13.32248,V ugm-3
02/04/2017,17:00:00,13.37507,V ugm-3
02/04/2017,18:00:00,17.41379,V ugm-3
02/04/2017,19:00:00,18.56655,V ugm-3
02/04/2017,20:00:00,17.83311,V ugm-3
02/04/2017,21:00:00,10.75351,V ugm-3
02/04/2017,22:00:00,9.38942,V ugm-3
02/04/2017,23:00:00,12.43077,V ugm-3
02/04/2017,24:00:00,4.30121,V ugm-3
03/04/2017,01:00:00,4.55366,V ugm-3
03/04/2017,02:00:00,5.04374,V ugm-3
03/04/2017,03:00:00,8.61725,V ugm-3
03/04/2017,04:00:00,16.07791,V ugm-3
03/04/2017,05:00:00,19.54623,V ugm-3
03/04/2017,06:00:00,36.29686,V ugm-3
03/04/2017,07:00:00,29.52518,V ugm-3
03/04/2017,08:00:00,23.69205,V ugm-3
03/04/2017,09:00:00,12.45038,V ugm-3
03/04/2017,10:00:00,12.92324,V ugm-3
03/04/2017,11:00:00,12.34519,V ugm-3
03/04/2017,12:00:00,9.50752,V ugm-3
03/04/2017,13:00:00,9.03513,V ugm-3
03/04/2017,14:00:00,10.40113,V ugm-3
03/04/2017,15:00:00,7.30193,V ugm-3
03/04/2017,16:00:00,8.14247,V ugm-3
03/04/2017,17:00:00,8.03776,V ugm-3
03/04/2017,18:00:00,6.93473,V ugm-3
03/04/2017,19:00:00,5.7791,V ugm-3
03/04/2017,20:00:00,5.30575,V ugm-3
03/04/2017,21:00:00,4.93807,V ugm-3
03/04/2017,22:00:00,5.25364,V ugm-3
03/04/2017,23:00:00,5.04374,V ugm-3
03/04/2017,24:00:00,3.83552,V ugm-3
04/04/2017,01:00:00,2.87959,V ugm-3
04/04/2017,02:00:00,6.16447,V ugm-3
04/04/2017,03:00:00,16.54456,V ugm-3
04/04/2017,04:00:00,17.22876,V ugm-3
04/04/2017,05:00:00,16.70282,V ugm-3
04/04/2017,06:00:00,28.87397,V ugm-3
04/04/2017,07:00:00,42.20409,V ugm-3
04/04/2017,08:00:00,47.26218,V ugm-3
04/04/2017,09:00:00,36.67123,V ugm-3
04/04/2017,10:00:00,27.18714,V ugm-3
04/04/2017,11:00:00,23.76281,V ugm-3
04/04/2017,12:00:00,23.34158,V ugm-3
04/04/2017,13:00:00,22.07694,V ugm-3
04/04/2017,14:00:00,19.91582,V ugm-3
04/04/2017,15:00:00,23.13121,V ugm-3
04/04/2017,16:00:00,24.86919,V ugm-3
04/04/2017,17:00:00,24.97486,V ugm-3
04/04/2017,18:00:00,28.50486,V ugm-3
04/04/2017,19:00:00,26.55506,V ugm-3
04/04/2017,20:00:00,23.71022,V ugm-3
04/04/2017,21:00:00,20.39108,V ugm-3
04/04/2017,22:00:00,26.39776,V ugm-3
04/04/2017,23:00:00,12.01289,V ugm-3
04/04/2017,24:00:00,8.48385,V ugm-3
05/04/2017,01:00:00,9.42926,V ugm-3
05/04/2017,02:00:00,12.71908,V ugm-3
05/04/2017,03:00:00,14.46089,V ugm-3
05/04/2017,04:00:00,15.83407,V ugm-3
05/04/2017,05:00:00,22.00953,V ugm-3
05/04/2017,06:00:00,26.65356,V ugm-3
05/04/2017,07:00:00,42.16871,V ugm-3
05/04/2017,08:00:00,36.93611,V ugm-3
05/04/2017,09:00:00,33.71594,V ugm-3
05/04/2017,10:00:00,No data,V ugm-3
05/04/2017,11:00:00,27.49219,V ugm-3
05/04/2017,12:00:00,25.59212,V ugm-3
05/04/2017,13:00:00,24.58901,V ugm-3
05/04/2017,14:00:00,23.16563,V ugm-3
05/04/2017,15:00:00,23.05949,V ugm-3
05/04/2017,16:00:00,19.52423,V ugm-3
05/04/2017,17:00:00,20.57993,V ugm-3
05/04/2017,18:00:00,23.90673,V ugm-3
05/04/2017,19:00:00,28.60574,V ugm-3
05/04/2017,20:00:00,36.8926,V ugm-3
05/04/2017,21:00:00,31.19335,V ugm-3
05/04/2017,22:00:00,32.51393,V ugm-3
05/04/2017,23:00:00,25.33393,V ugm-3
05/04/2017,24:00:00,26.91844,V ugm-3
06/04/2017,01:00:00,17.64281,V ugm-3
06/04/2017,02:00:00,9.05091,V ugm-3
06/04/2017,03:00:00,10.10948,V ugm-3
06/04/2017,04:00:00,19.63659,V ugm-3
06/04/2017,05:00:00,25.0877,V ugm-3
06/04/2017,06:00:00,27.62845,V ugm-3
06/04/2017,07:00:00,28.31695,V ugm-3
06/04/2017,08:00:00,34.77403,V ugm-3
06/04/2017,09:00:00,33.02744,V ugm-3
06/04/2017,10:00:00,30.85675,V ugm-3
06/04/2017,11:00:00,26.41067,V ugm-3
06/04/2017,12:00:00,21.96506,V ugm-3
06/04/2017,13:00:00,22.60001,V ugm-3
06/04/2017,14:00:00,24.24094,V ugm-3
06/04/2017,15:00:00,26.62296,V ugm-3
06/04/2017,16:00:00,26.72862,V ugm-3
06/04/2017,17:00:00,31.28037,V ugm-3
06/04/2017,18:00:00,28.9519,V ugm-3
06/04/2017,19:00:00,33.08003,V ugm-3
06/04/2017,20:00:00,33.13358,V ugm-3
06/04/2017,21:00:00,32.44508,V ugm-3
06/04/2017,22:00:00,33.02744,V ugm-3
06/04/2017,23:00:00,31.96887,V ugm-3
06/04/2017,24:00:00,27.25886,V ugm-3
07/04/2017,01:00:00,23.1183,V ugm-3
07/04/2017,02:00:00,22.79987,V ugm-3
07/04/2017,03:00:00,16.7033,V ugm-3
07/04/2017,04:00:00,20.62679,V ugm-3
07/04/2017,05:00:00,18.50583,V ugm-3
07/04/2017,06:00:00,23.9139,V ugm-3
07/04/2017,07:00:00,41.99563,V ugm-3
07/04/2017,08:00:00,53.13021,V ugm-3
07/04/2017,09:00:00,44.64636,V ugm-3
07/04/2017,10:00:00,39.29088,V ugm-3
07/04/2017,11:00:00,34.51919,V ugm-3
07/04/2017,12:00:00,33.72311,V ugm-3
07/04/2017,13:00:00,31.60215,V ugm-3
07/04/2017,14:00:00,35.04943,V ugm-3
07/04/2017,15:00:00,30.11757,V ugm-3
07/04/2017,16:00:00,30.11757,V ugm-3
07/04/2017,17:00:00,38.54835,V ugm-3
07/04/2017,18:00:00,42.20744,V ugm-3
07/04/2017,19:00:00,29.32245,V ugm-3
07/04/2017,20:00:00,17.86897,V ugm-3
07/04/2017,21:00:00,16.96818,V ugm-3
07/04/2017,22:00:00,15.21776,V ugm-3
07/04/2017,23:00:00,13.84076,V ugm-3
07/04/2017,24:00:00,14.688,V ugm-3
08/04/2017,01:00:00,9.98516,V ugm-3
08/04/2017,02:00:00,17.10253,V ugm-3
08/04/2017,03:00:00,15.82881,V ugm-3
08/04/2017,04:00:00,7.27611,V ugm-3
08/04/2017,05:00:00,8.44464,V ugm-3
08/04/2017,06:00:00,14.81901,V ugm-3
08/04/2017,07:00:00,33.08721,V ugm-3
08/04/2017,08:00:00,27.50797,V ugm-3
08/04/2017,09:00:00,21.61268,V ugm-3
08/04/2017,10:00:00,16.14293,V ugm-3
08/04/2017,11:00:00,16.93806,V ugm-3
08/04/2017,12:00:00,11.78769,V ugm-3
08/04/2017,13:00:00,12.58521,V ugm-3
08/04/2017,14:00:00,11.36408,V ugm-3
08/04/2017,15:00:00,12.2663,V ugm-3
08/04/2017,16:00:00,12.90412,V ugm-3
08/04/2017,17:00:00,15.02986,V ugm-3
08/04/2017,18:00:00,15.87997,V ugm-3
08/04/2017,19:00:00,13.91678,V ugm-3
08/04/2017,20:00:00,22.62727,V ugm-3
08/04/2017,21:00:00,38.08505,V ugm-3
08/04/2017,22:00:00,41.05994,V ugm-3
08/04/2017,23:00:00,62.72904,V ugm-3
08/04/2017,24:00:00,52.42449,V ugm-3
09/04/2017,01:00:00,35.50875,V ugm-3
09/04/2017,02:00:00,48.04343,V ugm-3
09/04/2017,03:00:00,57.09769,V ugm-3
09/04/2017,04:00:00,54.86102,V ugm-3
09/04/2017,05:00:00,47.19142,V ugm-3
09/04/2017,06:00:00,37.97603,V ugm-3
09/04/2017,07:00:00,42.82422,V ugm-3
09/04/2017,08:00:00,47.03124,V ugm-3
09/04/2017,09:00:00,50.2801,V ugm-3
09/04/2017,10:00:00,34.56796,V ugm-3
09/04/2017,11:00:00,17.15082,V ugm-3
09/04/2017,12:00:00,15.71262,V ugm-3
09/04/2017,13:00:00,25.03367,V ugm-3
09/04/2017,14:00:00,16.13911,V ugm-3
09/04/2017,15:00:00,16.35092,V ugm-3
09/04/2017,16:00:00,18.10994,V ugm-3
09/04/2017,17:00:00,21.14508,V ugm-3
09/04/2017,18:00:00,21.2517,V ugm-3
09/04/2017,19:00:00,26.36573,V ugm-3
09/04/2017,20:00:00,22.53021,V ugm-3
09/04/2017,21:00:00,26.57849,V ugm-3
09/04/2017,22:00:00,27.32389,V ugm-3
09/04/2017,23:00:00,16.03249,V ugm-3
09/04/2017,24:00:00,9.1078,V ugm-3
10/04/2017,01:00:00,7.25603,V ugm-3
10/04/2017,02:00:00,8.64307,V ugm-3
10/04/2017,03:00:00,7.4162,V ugm-3
10/04/2017,04:00:00,5.92158,V ugm-3
10/04/2017,05:00:00,11.4707,V ugm-3
10/04/2017,06:00:00,21.60647,V ugm-3
10/04/2017,07:00:00,33.39129,V ugm-3
10/04/2017,08:00:00,33.11781,V ugm-3
10/04/2017,09:00:00,28.10323,V ugm-3
10/04/2017,10:00:00,20.74489,V ugm-3
10/04/2017,11:00:00,15.89096,V ugm-3
10/04/2017,12:00:00,16.69326,V ugm-3
10/04/2017,13:00:00,16.58711,V ugm-3
10/04/2017,14:00:00,18.29402,V ugm-3
10/04/2017,15:00:00,17.97415,V ugm-3
10/04/2017,16:00:00,18.24238,V ugm-3
10/04/2017,17:00:00,21.12452,V ugm-3
10/04/2017,18:00:00,21.87278,V ugm-3
10/04/2017,19:00:00,25.02172,V ugm-3
10/04/2017,20:00:00,29.39608,V ugm-3
10/04/2017,21:00:00,26.8362,V ugm-3
10/04/2017,22:00:00,20.11424,V ugm-3
10/04/2017,23:00:00,15.36598,V ugm-3
10/04/2017,24:00:00,9.17761,V ugm-3
11/04/2017,01:00:00,5.56346,V ugm-3
11/04/2017,02:00:00,3.90628,V ugm-3
11/04/2017,03:00:00,3.10208,V ugm-3
11/04/2017,04:00:00,4.1726,V ugm-3
11/04/2017,05:00:00,6.63446,V ugm-3
11/04/2017,06:00:00,14.76689,V ugm-3
11/04/2017,07:00:00,21.77573,V ugm-3
11/04/2017,08:00:00,25.41378,V ugm-3
11/04/2017,09:00:00,23.00642,V ugm-3
11/04/2017,10:00:00,26.0559,V ugm-3
11/04/2017,11:00:00,23.96936,V ugm-3
11/04/2017,12:00:00,23.11256,V ugm-3
11/04/2017,13:00:00,26.96434,V ugm-3
11/04/2017,14:00:00,15.24788,V ugm-3
11/04/2017,15:00:00,15.72936,V ugm-3
11/04/2017,16:00:00,15.08723,V ugm-3
11/04/2017,17:00:00,18.02962,V ugm-3
11/04/2017,18:00:00,16.47906,V ugm-3
11/04/2017,19:00:00,13.10828,V ugm-3
11/04/2017,20:00:00,11.02174,V ugm-3
11/04/2017,21:00:00,9.89767,V ugm-3
11/04/2017,22:00:00,8.34663,V ugm-3
11/04/2017,23:00:00,6.95481,V ugm-3
11/04/2017,24:00:00,4.44083,V ugm-3
12/04/2017,01:00:00,3.42975,V ugm-3
12/04/2017,02:00:00,3.16136,V ugm-3
12/04/2017,03:00:00,3.26894,V ugm-3
12/04/2017,04:00:00,4.9309,V ugm-3
12/04/2017,05:00:00,5.51948,V ugm-3
12/04/2017,06:00:00,14.20079,V ugm-3
12/04/2017,07:00:00,24.54216,V ugm-3
12/04/2017,08:00:00,32.68462,V ugm-3
12/04/2017,09:00:00,28.5039,V ugm-3
12/04/2017,10:00:00,19.66193,V ugm-3
12/04/2017,11:00:00,18.80418,V ugm-3
12/04/2017,12:00:00,18.91128,V ugm-3
12/04/2017,13:00:00,19.125,V ugm-3
12/04/2017,14:00:00,15.96555,V ugm-3
12/04/2017,15:00:00,19.28804,V ugm-3
12/04/2017,16:00:00,18.21656,V ugm-3
12/04/2017,17:00:00,16.23473,V ugm-3
12/04/2017,18:00:00,15.96746,V ugm-3
12/04/2017,19:00:00,23.20293,V ugm-3
12/04/2017,20:00:00,27.00976,V ugm-3
12/04/2017,21:00:00,29.04657,V ugm-3
12/04/2017,22:00:00,24.06308,V ugm-3
12/04/2017,23:00:00,19.34685,V ugm-3
12/04/2017,24:00:00,19.18572,V ugm-3
13/04/2017,01:00:00,13.47165,V ugm-3
13/04/2017,02:00:00,10.74873,V ugm-3
13/04/2017,03:00:00,8.49102,V ugm-3
13/04/2017,04:00:00,10.58712,V ugm-3
13/04/2017,05:00:00,12.46854,V ugm-3
13/04/2017,06:00:00,20.52925,V ugm-3
13/04/2017,07:00:00,31.43911,V ugm-3
13/04/2017,08:00:00,36.75825,V ugm-3
13/04/2017,09:00:00,35.63083,V ugm-3
13/04/2017,10:00:00,24.02291,V ugm-3
13/04/2017,11:00:00,21.06667,V ugm-3
13/04/2017,12:00:00,23.91486,V ugm-3
13/04/2017,13:00:00,21.22827,V ugm-3
13/04/2017,14:00:00,20.52878,V ugm-3
13/04/2017,15:00:00,23.16277,V ugm-3
13/04/2017,16:00:00,18.86347,V ugm-3
13/04/2017,17:00:00,19.88426,V ugm-3
13/04/2017,18:00:00,19.72361,V ugm-3
13/04/2017,19:00:00,19.93781,V ugm-3
13/04/2017,20:00:00,22.94761,V ugm-3
13/04/2017,21:00:00,20.3686,V ugm-3
13/04/2017,22:00:00,13.64999,V ugm-3
13/04/2017,23:00:00,14.67031,V ugm-3
13/04/2017,24:00:00,11.17808,V ugm-3
14/04/2017,01:00:00,7.96684,V ugm-3
14/04/2017,02:00:00,5.27611,V ugm-3
14/04/2017,03:00:00,4.4676,V ugm-3
14/04/2017,04:00:00,4.03681,V ugm-3
14/04/2017,05:00:00,8.02103,V ugm-3
14/04/2017,06:00:00,13.8881,V ugm-3
14/04/2017,07:00:00,24.65499,V ugm-3
14/04/2017,08:00:00,27.12881,V ugm-3
14/04/2017,09:00:00,30.67841,V ugm-3
14/04/2017,10:00:00,24.05734,V ugm-3
14/04/2017,11:00:00,25.40374,V ugm-3
14/04/2017,12:00:00,25.56582,V ugm-3
14/04/2017,13:00:00,28.90218,V ugm-3
14/04/2017,14:00:00,18.89024,V ugm-3
14/04/2017,15:00:00,24.92131,V ugm-3
14/04/2017,16:00:00,22.33657,V ugm-3
14/04/2017,17:00:00,17.92252,V ugm-3
14/04/2017,18:00:00,23.68105,V ugm-3
14/04/2017,19:00:00,22.66121,V ugm-3
14/04/2017,20:00:00,23.84696,V ugm-3
14/04/2017,21:00:00,26.26962,V ugm-3
14/04/2017,22:00:00,25.08578,V ugm-3
14/04/2017,23:00:00,20.29402,V ugm-3
14/04/2017,24:00:00,14.85726,V ugm-3
15/04/2017,01:00:00,12.01943,V ugm-3
15/04/2017,02:00:00,10.74251,V ugm-3
15/04/2017,03:00:00,10.09513,V ugm-3
15/04/2017,04:00:00,9.77144,V ugm-3
15/04/2017,05:00:00,13.27944,V ugm-3
15/04/2017,06:00:00,12.41499,V ugm-3
15/04/2017,07:00:00,14.52018,V ugm-3
15/04/2017,08:00:00,13.22542,V ugm-3
15/04/2017,09:00:00,17.81398,V ugm-3
15/04/2017,10:00:00,17.11209,V ugm-3
15/04/2017,11:00:00,16.08604,V ugm-3
15/04/2017,12:00:00,14.73581,V ugm-3
15/04/2017,13:00:00,15.54671,V ugm-3
15/04/2017,14:00:00,14.03488,V ugm-3
15/04/2017,15:00:00,13.71071,V ugm-3
15/04/2017,16:00:00,14.62871,V ugm-3
15/04/2017,17:00:00,16.14007,V ugm-3
15/04/2017,18:00:00,20.72768,V ugm-3
15/04/2017,19:00:00,25.20866,V ugm-3
15/04/2017,20:00:00,26.82903,V ugm-3
15/04/2017,21:00:00,27.09869,V ugm-3
15/04/2017,22:00:00,26.77357,V ugm-3
15/04/2017,23:00:00,20.40398,V ugm-3
15/04/2017,24:00:00,16.19409,V ugm-3
16/04/2017,01:00:00,15.57221,V ugm-3
16/04/2017,02:00:00,11.57015,V ugm-3
16/04/2017,03:00:00,11.4095,V ugm-3
16/04/2017,04:00:00,10.32798,V ugm-3
16/04/2017,05:00:00,7.08247,V ugm-3
16/04/2017,06:00:00,10.81375,V ugm-3
16/04/2017,07:00:00,11.57063,V ugm-3
16/04/2017,08:00:00,11.13744,V ugm-3
16/04/2017,09:00:00,9.19052,V ugm-3
16/04/2017,10:00:00,16.38248,V ugm-3
16/04/2017,11:00:00,16.00332,V ugm-3
16/04/2017,12:00:00,11.46161,V ugm-3
16/04/2017,13:00:00,12.86634,V ugm-3
16/04/2017,14:00:00,13.78482,V ugm-3
16/04/2017,15:00:00,13.73079,V ugm-3
16/04/2017,16:00:00,12.75733,V ugm-3
16/04/2017,17:00:00,11.78483,V ugm-3
16/04/2017,18:00:00,11.24502,V ugm-3
16/04/2017,19:00:00,10.54313,V ugm-3
16/04/2017,20:00:00,10.48911,V ugm-3
16/04/2017,21:00:00,7.24503,V ugm-3
