Code,LocalAuthority,Year,LA_IndicatorReal,LA_Numerator_real,LA_Den_Real,Scotland_Indicator_Real,Scotland_Num_Real,Scotland_Den_Real,FG_Avg_Indicator_Real,FG_Avg_Num_Real,FG_Avg_Den_Real,FamilyGroup
HSN03,Falkirk,2014-15,0.8279,13518,16328,0.903758506,286336,316828,0.921285714,14567.85714,15752.57143,2
HSN03,Falkirk,2015-16,0.911,14912,16369,0.924963907,292789,316541,0.943157143,14820.71429,15730.42857,2
HSN03,Falkirk,2016-17,0.9313,15166,16285,0.936319803,294584,314619,0.954928571,14943.14286,15675.14286,2
HSN03,Falkirk,2017-18,0.974247348,15889,16309,0.938909329,295256,314467,0.96434813,15062.28571,15682.28571,2
HSN03,Falkirk,2018-19,0.977261644,16031,16404,0.943216506,297565,315479,0.959746757,14981,15766.85714,2
HSN03,Falkirk,2019-20,0.977830274,16143,16509,0.948621546,300252,316514,0.952482972,14980.42857,15838.42857,2
HSN03,Falkirk,2020-21,0.899615292,14966,16636,0.902551941,286970,317954,0.920588476,14646.42857,15937,2
HSN03,Falkirk,2021-22,0.598451195,9969,16658,0.69701098,223583,320774,0.742279648,12365.57143,16023.42857,2
HSN03,Fife,2013-14,0.8068,24232,30033,0.836904591,262583,313755,0.836485714,13029.57143,15771.85714,2
HSN03,Fife,2014-15,0.9824,29377,29902,0.903758506,286336,316828,0.921285714,14567.85714,15752.57143,2
HSN03,Fife,2015-16,0.9857,29553,29982,0.924963907,292789,316541,0.943157143,14820.71429,15730.42857,2
HSN03,Fife,2016-17,0.9864,29596,30004,0.936319803,294584,314619,0.954928571,14943.14286,15675.14286,2
HSN03,Fife,2017-18,0.974356432,29485,30261,0.938909329,295256,314467,0.96434813,15062.28571,15682.28571,2
HSN03,Fife,2018-19,0.930074319,28158,30275,0.943216506,297565,315479,0.959746757,14981,15766.85714,2
HSN03,Fife,2019-20,0.930060745,28325,30455,0.948621546,300252,316514,0.952482972,14980.42857,15838.42857,2
HSN03,Fife,2020-21,0.930385332,28467,30597,0.902551941,286970,317954,0.920588476,14646.42857,15937,2
HSN03,Fife,2021-22,0.880932231,27064,30722,0.69701098,223583,320774,0.742279648,12365.57143,16023.42857,2
HSN03,Highland,2013-14,0.7021,9525,13566,0.836904591,262583,313755,0.807283333,6339.166667,8049.5,3
HSN03,Highland,2014-15,0.8515,11750,13799,0.903758506,286336,316828,0.891716667,7126.666667,8099.5,3
HSN03,Highland,2015-16,0.9083,12624,13899,0.924963907,292789,316541,0.935333333,7561.833333,8137.166667,3
HSN03,Highland,2016-17,0.9217,12862,13954,0.936319803,294584,314619,0.952866667,7702.666667,8129.666667,3
HSN03,Highland,2017-18,0.946806223,13207,13949,0.938909329,295256,314467,0.959203396,7791.333333,8146,3
HSN03,Highland,2018-19,0.955372371,13444,14072,0.943216506,297565,315479,0.957237297,7840.833333,8196.666667,3
HSN03,Highland,2019-20,0.955709147,13551,14179,0.948621546,300252,316514,0.947251875,7826.166667,8241.333333,3
HSN03,Highland,2020-21,0.977046672,14047,14377,0.902551941,286970,317954,0.938028374,7885.166667,8323.166667,3
HSN03,Highland,2021-22,0.71826562,10519,14645,0.69701098,223583,320774,0.725133455,6155.5,8482.666667,3
HSN03,Midlothian,2013-14,0.9437,6452,6837,0.836904591,262583,313755,0.807283333,6339.166667,8049.5,3
HSN03,Midlothian,2014-15,0.9312,6399,6872,0.903758506,286336,316828,0.891716667,7126.666667,8099.5,3
HSN03,Midlothian,2015-16,0.9313,6413,6886,0.924963907,292789,316541,0.935333333,7561.833333,8137.166667,3
HSN03,Midlothian,2016-17,0.9604,6620,6893,0.936319803,294584,314619,0.952866667,7702.666667,8129.666667,3
HSN03,Midlothian,2017-18,0.960457706,6631,6904,0.938909329,295256,314467,0.959203396,7791.333333,8146,3
HSN03,Midlothian,2018-19,0.961266079,6651,6919,0.943216506,297565,315479,0.957237297,7840.833333,8196.666667,3
HSN03,Midlothian,2019-20,0.942976758,6532,6927,0.948621546,300252,316514,0.947251875,7826.166667,8241.333333,3
HSN03,Midlothian,2020-21,0.981232857,6797,6927,0.902551941,286970,317954,0.938028374,7885.166667,8323.166667,3
HSN03,Midlothian,2021-22,0.775538187,5656,7293,0.69701098,223583,320774,0.725133455,6155.5,8482.666667,3
HSN03,Moray,2013-14,0.9033,5378,5954,0.836904591,262583,313755,0.807283333,6339.166667,8049.5,3
HSN03,Moray,2014-15,0.9467,5671,5990,0.903758506,286336,316828,0.891716667,7126.666667,8099.5,3
HSN03,Moray,2015-16,0.9594,5815,6061,0.924963907,292789,316541,0.935333333,7561.833333,8137.166667,3
HSN03,Moray,2016-17,0.9601,5775,6015,0.936319803,294584,314619,0.952866667,7702.666667,8129.666667,3
HSN03,Moray,2017-18,0.958195638,5799,6052,0.938909329,295256,314467,0.959203396,7791.333333,8146,3
HSN03,Moray,2018-19,0.924685509,5660,6121,0.943216506,297565,315479,0.957237297,7840.833333,8196.666667,3
HSN03,Moray,2019-20,0.906651488,5575,6149,0.948621546,300252,316514,0.947251875,7826.166667,8241.333333,3
HSN03,Moray,2020-21,0.843225084,5271,6251,0.902551941,286970,317954,0.938028374,7885.166667,8323.166667,3
HSN03,Moray,2021-22,0.472923614,2978,6297,0.69701098,223583,320774,0.725133455,6155.5,8482.666667,3
HSN03,North Ayrshire,2013-14,0.9632,12576,13057,0.836904591,262583,313755,0.87792,14982.4,17336,Most Deprived
HSN03,North Ayrshire,2014-15,0.9822,12914,13148,0.903758506,286336,316828,0.93586,16022,17249.2,Most Deprived
HSN03,North Ayrshire,2015-16,0.9907,12975,13097,0.924963907,292789,316541,0.93822,16076.2,17191.2,Most Deprived
HSN03,North Ayrshire,2016-17,0.9867,12786,12959,0.936319803,294584,314619,0.94826,16155.8,17021.2,Most Deprived
HSN03,North Ayrshire,2017-18,0.991368681,12864,12976,0.938909329,295256,314467,0.956159759,16201.8,16926.2,Most Deprived
HSN03,North Ayrshire,2018-19,0.991888133,12839,12944,0.943216506,297565,315479,0.965544378,16399.4,16897.2,Most Deprived
HSN03,North Ayrshire,2019-20,0.993578833,12843,12926,0.948621546,300252,316514,0.975532948,16526.2,16866.2,Most Deprived
HSN03,North Ayrshire,2020-21,0.990904144,12746,12863,0.902551941,286970,317954,0.931061561,15592.6,16868.2,Most Deprived
HSN03,North Ayrshire,2021-22,0.492764661,6470,13130,0.69701098,223583,320774,0.573325584,10476.4,16978.2,Most Deprived
HSN03,North Lanarkshire,2013-14,0.8248,30424,36885,0.836904591,262583,313755,0.87792,14982.4,17336,Most Deprived
HSN03,North Lanarkshire,2014-15,0.9053,33347,36834,0.903758506,286336,316828,0.93586,16022,17249.2,Most Deprived
HSN03,North Lanarkshire,2015-16,0.9198,33775,36719,0.924963907,292789,316541,0.93822,16076.2,17191.2,Most Deprived
HSN03,North Lanarkshire,2016-17,0.9454,34518,36512,0.936319803,294584,314619,0.94826,16155.8,17021.2,Most Deprived
HSN03,North Lanarkshire,2017-18,0.954674377,34669,36315,0.938909329,295256,314467,0.956159759,16201.8,16926.2,Most Deprived
HSN03,North Lanarkshire,2018-19,0.97880023,35782,36557,0.943216506,297565,315479,0.965544378,16399.4,16897.2,Most Deprived
HSN03,North Lanarkshire,2019-20,0.988263421,36376,36808,0.948621546,300252,316514,0.975532948,16526.2,16866.2,Most Deprived
HSN03,North Lanarkshire,2020-21,0.897966949,33038,36792,0.902551941,286970,317954,0.931061561,15592.6,16868.2,Most Deprived
HSN03,North Lanarkshire,2021-22,0.699954006,25871,36961,0.69701098,223583,320774,0.573325584,10476.4,16978.2,Most Deprived
HSN03,Orkney Islands,2013-14,0.8035,728,906,0.836904591,262583,313755,0.8347375,7303.625,8546.875,Least Deprived
HSN03,Orkney Islands,2014-15,0.8511,789,927,0.903758506,286336,316828,0.87235,7686.375,8964.625,Least Deprived
HSN03,Orkney Islands,2015-16,0.8582,823,959,0.924963907,292789,316541,0.9178375,7911.5,8956.125,Least Deprived
HSN03,Orkney Islands,2016-17,0.8951,870,972,0.936319803,294584,314619,0.925875,7873.375,8876.125,Least Deprived
HSN03,Orkney Islands,2017-18,0.917450366,878,957,0.938909329,295256,314467,0.922655326,7757.875,8898,Least Deprived
HSN03,Orkney Islands,2018-19,0.898429319,858,955,0.943216506,297565,315479,0.930385016,7957,8930.625,Least Deprived
HSN03,Orkney Islands,2019-20,0.923319328,879,952,0.948621546,300252,316514,0.941380578,8225.125,8983.25,Least Deprived
HSN03,Orkney Islands,2020-21,0.937960042,892,951,0.902551941,286970,317954,0.804603685,7396.375,9014.375,Least Deprived
HSN03,Orkney Islands,2021-22,0.819938962,806,983,0.69701098,223583,320774,0.598651548,5963.625,9102.875,Least Deprived
HSN03,Perth & Kinross,2013-14,0.8359,6186,7400,0.836904591,262583,313755,0.8347375,7303.625,8546.875,Least Deprived
HSN03,Perth & Kinross,2014-15,0.9233,6846,7415,0.903758506,286336,316828,0.87235,7686.375,8964.625,Least Deprived
HSN03,Perth & Kinross,2015-16,0.9457,7052,7457,0.924963907,292789,316541,0.9178375,7911.5,8956.125,Least Deprived
HSN03,Perth & Kinross,2016-17,0.9562,7140,7467,0.936319803,294584,314619,0.925875,7873.375,8876.125,Least Deprived
HSN03,Perth & Kinross,2017-18,0.961538462,7250,7540,0.938909329,295256,314467,0.922655326,7757.875,8898,Least Deprived
HSN03,Perth & Kinross,2018-19,0.967391304,7387,7636,0.943216506,297565,315479,0.930385016,7957,8930.625,Least Deprived
HSN03,Perth & Kinross,2019-20,0.957682292,7355,7680,0.948621546,300252,316514,0.941380578,8225.125,8983.25,Least Deprived
HSN03,Perth & Kinross,2020-21,0.805927835,6254,7760,0.902551941,286970,317954,0.804603685,7396.375,9014.375,Least Deprived
HSN03,Perth & Kinross,2021-22,0.468271058,3697,7895,0.69701098,223583,320774,0.598651548,5963.625,9102.875,Least Deprived
HSN03,Renfrewshire,2013-14,0.621,7799,12558,0.836904591,262583,313755,0.836485714,13029.57143,15771.85714,2
HSN03,Renfrewshire,2014-15,0.8456,10568,12497,0.903758506,286336,316828,0.921285714,14567.85714,15752.57143,2
HSN03,Renfrewshire,2015-16,0.8587,10642,12393,0.924963907,292789,316541,0.943157143,14820.71429,15730.42857,2
HSN03,Renfrewshire,2016-17,0.9139,11168,12220,0.936319803,294584,314619,0.954928571,14943.14286,15675.14286,2
HSN03,Renfrewshire,2017-18,0.935069216,11348,12136,0.938909329,295256,314467,0.96434813,15062.28571,15682.28571,2
HSN03,Renfrewshire,2018-19,0.944925846,11341,12002,0.943216506,297565,315479,0.959746757,14981,15766.85714,2
HSN03,Renfrewshire,2019-20,0.94648969,11338,11979,0.948621546,300252,316514,0.952482972,14980.42857,15838.42857,2
HSN03,Renfrewshire,2020-21,0.916475598,11192,12212,0.902551941,286970,317954,0.920588476,14646.42857,15937,2
HSN03,Renfrewshire,2021-22,0.571054355,6976,12216,0.69701098,223583,320774,0.742279648,12365.57143,16023.42857,2
HSN03,Shetland Islands,2013-14,0.7598,1363,1794,0.836904591,262583,313755,0.8347375,7303.625,8546.875,Least Deprived
HSN03,Shetland Islands,2014-15,0.8904,1576,1770,0.903758506,286336,316828,0.87235,7686.375,8964.625,Least Deprived
HSN03,Shetland Islands,2015-16,0.9989,1739,1741,0.924963907,292789,316541,0.9178375,7911.5,8956.125,Least Deprived
HSN03,Shetland Islands,2016-17,0.9988,1714,1716,0.936319803,294584,314619,0.925875,7873.375,8876.125,Least Deprived
HSN03,Shetland Islands,2017-18,0.998825602,1701,1703,0.938909329,295256,314467,0.922655326,7757.875,8898,Least Deprived
HSN03,Shetland Islands,2018-19,0.998825602,1701,1703,0.943216506,297565,315479,0.930385016,7957,8930.625,Least Deprived
HSN03,Shetland Islands,2019-20,0.995884774,1694,1701,0.948621546,300252,316514,0.941380578,8225.125,8983.25,Least Deprived
HSN03,Shetland Islands,2020-21,0.76247745,1268,1663,0.902551941,286970,317954,0.804603685,7396.375,9014.375,Least Deprived
HSN03,Shetland Islands,2021-22,0.289410349,481,1662,0.69701098,223583,320774,0.598651548,5963.625,9102.875,Least Deprived
HSN03,South Ayrshire,2013-14,0.8767,7091,8088,0.836904591,262583,313755,0.836485714,13029.57143,15771.85714,2
HSN03,South Ayrshire,2014-15,0.9673,7812,8076,0.903758506,286336,316828,0.921285714,14567.85714,15752.57143,2
HSN03,South Ayrshire,2015-16,0.9722,7856,8081,0.924963907,292789,316541,0.943157143,14820.71429,15730.42857,2
HSN03,South Ayrshire,2016-17,0.9687,7803,8055,0.936319803,294584,314619,0.954928571,14943.14286,15675.14286,2
HSN03,South Ayrshire,2017-18,0.974634991,7877,8082,0.938909329,295256,314467,0.96434813,15062.28571,15682.28571,2
HSN03,South Ayrshire,2018-19,0.975570635,7907,8105,0.943216506,297565,315479,0.959746757,14981,15766.85714,2
HSN03,South Ayrshire,2019-20,0.977183029,7923,8108,0.948621546,300252,316514,0.952482972,14980.42857,15838.42857,2
HSN03,South Ayrshire,2020-21,0.893551563,7261,8126,0.902551941,286970,317954,0.920588476,14646.42857,15937,2
HSN03,South Ayrshire,2021-22,0.865156288,7141,8254,0.69701098,223583,320774,0.742279648,12365.57143,16023.42857,2
HSN03,South Lanarkshire,2013-14,0.828,20999,25362,0.836904591,262583,313755,0.836485714,13029.57143,15771.85714,2
HSN03,South Lanarkshire,2014-15,0.9107,22951,25201,0.903758506,286336,316828,0.921285714,14567.85714,15752.57143,2
HSN03,South Lanarkshire,2015-16,0.9089,22801,25086,0.924963907,292789,316541,0.943157143,14820.71429,15730.42857,2
HSN03,South Lanarkshire,2016-17,0.9154,22831,24940,0.936319803,294584,314619,0.954928571,14943.14286,15675.14286,2
HSN03,South Lanarkshire,2017-18,0.920831152,22867,24833,0.938909329,295256,314467,0.96434813,15062.28571,15682.28571,2
HSN03,South Lanarkshire,2018-19,0.9246054,23080,24962,0.943216506,297565,315479,0.959746757,14981,15766.85714,2
HSN03,South Lanarkshire,2019-20,0.932231338,23179,24864,0.948621546,300252,316514,0.952482972,14980.42857,15838.42857,2
HSN03,South Lanarkshire,2020-21,0.934951223,23385,25012,0.902551941,286970,317954,0.920588476,14646.42857,15937,2
HSN03,South Lanarkshire,2021-22,0.783243841,19838,25328,0.69701098,223583,320774,0.742279648,12365.57143,16023.42857,2
HSN03,Stirling,2013-14,0.7937,4431,5583,0.836904591,262583,313755,0.807283333,6339.166667,8049.5,3
HSN03,Stirling,2014-15,0.9554,5352,5602,0.903758506,286336,316828,0.891716667,7126.666667,8099.5,3
HSN03,Stirling,2015-16,0.9719,5468,5626,0.924963907,292789,316541,0.935333333,7561.833333,8137.166667,3
HSN03,Stirling,2016-17,0.9814,5541,5646,0.936319803,294584,314619,0.952866667,7702.666667,8129.666667,3
HSN03,Stirling,2017-18,0.991885694,5623,5669,0.938909329,295256,314467,0.959203396,7791.333333,8146,3
HSN03,Stirling,2018-19,0.996482589,5666,5686,0.943216506,297565,315479,0.957237297,7840.833333,8196.666667,3
HSN03,Stirling,2019-20,0.965150723,5539,5739,0.948621546,300252,316514,0.947251875,7826.166667,8241.333333,3
HSN03,Stirling,2020-21,0.908275862,5268,5800,0.902551941,286970,317954,0.938028374,7885.166667,8323.166667,3
HSN03,Stirling,2021-22,0.808880635,4791,5923,0.69701098,223583,320774,0.725133455,6155.5,8482.666667,3
HSN03,West Dunbartonshire,2013-14,0.8349,9240,11067,0.836904591,262583,313755,0.87792,14982.4,17336,Most Deprived
HSN03,West Dunbartonshire,2014-15,0.8788,9461,10766,0.903758506,286336,316828,0.93586,16022,17249.2,Most Deprived
HSN03,West Dunbartonshire,2015-16,0.8591,9234,10748,0.924963907,292789,316541,0.93822,16076.2,17191.2,Most Deprived
HSN03,West Dunbartonshire,2016-17,0.8819,9330,10580,0.936319803,294584,314619,0.94826,16155.8,17021.2,Most Deprived
HSN03,West Dunbartonshire,2017-18,0.902336671,9461,10485,0.938909329,295256,314467,0.956159759,16201.8,16926.2,Most Deprived
HSN03,West Dunbartonshire,2018-19,0.919207464,9557,10397,0.943216506,297565,315479,0.965544378,16399.4,16897.2,Most Deprived
HSN03,West Dunbartonshire,2019-20,0.955686118,9597,10042,0.948621546,300252,316514,0.975532948,16526.2,16866.2,Most Deprived
HSN03,West Dunbartonshire,2020-21,0.828425096,8411,10153,0.902551941,286970,317954,0.931061561,15592.6,16868.2,Most Deprived
HSN03,West Dunbartonshire,2021-22,0.181748097,1886,10377,0.69701098,223583,320774,0.573325584,10476.4,16978.2,Most Deprived
HSN03,West Lothian,2013-14,0.9423,12466,13229,0.836904591,262583,313755,0.836485714,13029.57143,15771.85714,2
HSN03,West Lothian,2014-15,0.9889,13128,13275,0.903758506,286336,316828,0.921285714,14567.85714,15752.57143,2
HSN03,West Lothian,2015-16,0.994,13154,13234,0.924963907,292789,316541,0.943157143,14820.71429,15730.42857,2
HSN03,West Lothian,2016-17,0.9965,13228,13275,0.936319803,294584,314619,0.954928571,14943.14286,15675.14286,2
HSN03,West Lothian,2017-18,0.994714588,13174,13244,0.938909329,295256,314467,0.96434813,15062.28571,15682.28571,2
HSN03,West Lothian,2018-19,0.988447759,13519,13677,0.943216506,297565,315479,0.959746757,14981,15766.85714,2
HSN03,West Lothian,2019-20,0.942373608,13197,14004,0.948621546,300252,316514,0.952482972,14980.42857,15838.42857,2
HSN03,West Lothian,2020-21,0.881416435,12346,14007,0.902551941,286970,317954,0.920588476,14646.42857,15937,2
HSN03,West Lothian,2021-22,0.898410209,12602,14027,0.69701098,223583,320774,0.742279648,12365.57143,16023.42857,2
HSN04b,Aberdeen City,2013-14,10.1,436015,43183,10.16764276,8425346,828643,11.35875,211866.75,20130.25,Least Deprived
HSN04b,Aberdeen City,2014-15,8.69,306306,35237,9.875812318,7648629,774481,10.515,172996.875,18186.875,Least Deprived
HSN04b,Aberdeen City,2015-16,6.53,292655,44811,9.384331366,7263998,774056,10.94,183254.875,19042.25,Least Deprived
HSN04b,Aberdeen City,2016-17,6.53,290498,44477,8.724794103,6202587,710915,10.34125,157838.75,17625.5,Least Deprived
HSN04b,Aberdeen City,2017-18,7.459162617,336177,45069,7.500988933,5157755,687610,9.574393012,144346.875,17191.75,Least Deprived
HSN04b,Aberdeen City,2018-19,4.880446525,203295,41655,7.79709406,5153809,660991,10.35131376,126894.875,15487,Least Deprived
HSN04b,Aberdeen City,2019-20,5.516777994,209781,38026,7.333695305,4565350,622517,9.60381114,120383.25,14502.875,Least Deprived
HSN04b,Aberdeen City,2020-21,5.178703252,74361,14359,7.279224385,3041522,417836,11.00030789,81190.625,8523.125,Least Deprived
HSN04b,Aberdeen City,2021-22,7.45769979,187852,25189,9.1860436,5282416,575048,11.32226157,160921.5,14718.625,Least Deprived
HSN04b,Aberdeenshire,2013-14,14.16,435207,30734,10.16764276,8425346,828643,11.35875,211866.75,20130.25,Least Deprived
HSN04b,Aberdeenshire,2014-15,11.99,341260,28469,9.875812318,7648629,774481,10.515,172996.875,18186.875,Least Deprived
HSN04b,Aberdeenshire,2015-16,12.8,343044,26805,9.384331366,7263998,774056,10.94,183254.875,19042.25,Least Deprived
HSN04b,Aberdeenshire,2016-17,10.02,355661,35500,8.724794103,6202587,710915,10.34125,157838.75,17625.5,Least Deprived
HSN04b,Aberdeenshire,2017-18,8.390617168,251106,29927,7.500988933,5157755,687610,9.574393012,144346.875,17191.75,Least Deprived
HSN04b,Aberdeenshire,2018-19,8.861434552,251904,28427,7.79709406,5153809,660991,10.35131376,126894.875,15487,Least Deprived
HSN04b,Aberdeenshire,2019-20,10.48158108,284533,27146,7.333695305,4565350,622517,9.60381114,120383.25,14502.875,Least Deprived
HSN04b,Aberdeenshire,2020-21,12.12725525,214422,17681,7.279224385,3041522,417836,11.00030789,81190.625,8523.125,Least Deprived
HSN04b,Aberdeenshire,2021-22,10.55009325,299802,28417,9.1860436,5282416,575048,11.32226157,160921.5,14718.625,Least Deprived
HSN04b,Angus,2013-14,6.2,107498,17348,10.16764276,8425346,828643,8.851666667,176790,19432.33333,3
HSN04b,Angus,2014-15,4.85,91626,18898,9.875812318,7648629,774481,7.741666667,140017.6667,18220.66667,3
HSN04b,Angus,2015-16,5.13,91257,17789,9.384331366,7263998,774056,7.738333333,138966.6667,18602.5,3
HSN04b,Angus,2016-17,6.24,107362,17194,8.724794103,6202587,710915,8.673333333,149073.8333,18057.83333,3
HSN04b,Angus,2017-18,7.754452158,102762,13252,7.500988933,5157755,687610,7.965848012,132231,17730,3
