,,Glasgow Kerbside,
Date,Time,Nitrogen dioxide,Status
27/05/2021,11:00:00,68.59584,V ugm-3
27/05/2021,12:00:00,88.76088,V ugm-3
27/05/2021,13:00:00,56.37738,V ugm-3
27/05/2021,14:00:00,31.00651,V ugm-3
27/05/2021,15:00:00,40.70335,V ugm-3
27/05/2021,16:00:00,40.62732,V ugm-3
27/05/2021,17:00:00,35.03599,V ugm-3
27/05/2021,18:00:00,39.1639,V ugm-3
27/05/2021,19:00:00,33.39281,V ugm-3
27/05/2021,20:00:00,30.54251,V ugm-3
27/05/2021,21:00:00,33.27906,V ugm-3
27/05/2021,22:00:00,41.88768,V ugm-3
27/05/2021,23:00:00,40.27834,V ugm-3
27/05/2021,24:00:00,35.77394,V ugm-3
28/05/2021,01:00:00,33.42206,V ugm-3
28/05/2021,02:00:00,50.65136,V ugm-3
28/05/2021,03:00:00,44.37237,V ugm-3
28/05/2021,04:00:00,36.44986,V ugm-3
28/05/2021,05:00:00,41.78748,V ugm-3
28/05/2021,06:00:00,39.73907,V ugm-3
28/05/2021,07:00:00,86.83892,V ugm-3
28/05/2021,08:00:00,86.12334,V ugm-3
28/05/2021,09:00:00,103.89731,V ugm-3
28/05/2021,10:00:00,98.57795,V ugm-3
28/05/2021,11:00:00,88.09359,V ugm-3
28/05/2021,12:00:00,61.2021,V ugm-3
28/05/2021,13:00:00,57.63423,V ugm-3
28/05/2021,14:00:00,68.7948,V ugm-3
28/05/2021,15:00:00,82.72701,V ugm-3
28/05/2021,16:00:00,73.89447,V ugm-3
28/05/2021,17:00:00,51.14225,V ugm-3
28/05/2021,18:00:00,78.50489,V ugm-3
28/05/2021,19:00:00,80.30507,V ugm-3
28/05/2021,20:00:00,66.46977,V ugm-3
28/05/2021,21:00:00,66.47033,V ugm-3
28/05/2021,22:00:00,52.97091,V ugm-3
28/05/2021,23:00:00,49.65364,V ugm-3
28/05/2021,24:00:00,46.25978,V ugm-3
29/05/2021,01:00:00,27.86063,V ugm-3
29/05/2021,02:00:00,20.13885,V ugm-3
29/05/2021,03:00:00,19.39165,V ugm-3
29/05/2021,04:00:00,18.22727,V ugm-3
29/05/2021,05:00:00,33.3911,V ugm-3
29/05/2021,06:00:00,63.56304,V ugm-3
29/05/2021,07:00:00,65.39771,V ugm-3
29/05/2021,08:00:00,65.74846,V ugm-3
29/05/2021,09:00:00,78.52802,V ugm-3
29/05/2021,10:00:00,91.8413,V ugm-3
29/05/2021,11:00:00,81.59015,V ugm-3
29/05/2021,12:00:00,69.14214,V ugm-3
29/05/2021,13:00:00,102.51869,V ugm-3
29/05/2021,14:00:00,108.30735,V ugm-3
29/05/2021,15:00:00,60.04079,V ugm-3
29/05/2021,16:00:00,67.33674,V ugm-3
29/05/2021,17:00:00,80.13733,V ugm-3
29/05/2021,18:00:00,70.47293,V ugm-3
29/05/2021,19:00:00,86.97492,V ugm-3
29/05/2021,20:00:00,84.20269,V ugm-3
29/05/2021,21:00:00,104.92024,V ugm-3
29/05/2021,22:00:00,98.83758,V ugm-3
29/05/2021,23:00:00,83.99694,V ugm-3
29/05/2021,24:00:00,66.09281,V ugm-3
30/05/2021,01:00:00,60.27187,V ugm-3
30/05/2021,02:00:00,46.65923,V ugm-3
30/05/2021,03:00:00,46.90012,V ugm-3
30/05/2021,04:00:00,39.96669,V ugm-3
30/05/2021,05:00:00,35.60823,V ugm-3
30/05/2021,06:00:00,45.72095,V ugm-3
30/05/2021,07:00:00,40.53079,V ugm-3
30/05/2021,08:00:00,50.3268,V ugm-3
30/05/2021,09:00:00,66.30631,V ugm-3
30/05/2021,10:00:00,50.69816,V ugm-3
30/05/2021,11:00:00,46.75976,V ugm-3
30/05/2021,12:00:00,45.09599,V ugm-3
30/05/2021,13:00:00,41.19736,V ugm-3
30/05/2021,14:00:00,41.25762,V ugm-3
30/05/2021,15:00:00,50.71452,V ugm-3
30/05/2021,16:00:00,54.09187,V ugm-3
30/05/2021,17:00:00,67.23347,V ugm-3
30/05/2021,18:00:00,70.43801,V ugm-3
30/05/2021,19:00:00,85.70608,V ugm-3
30/05/2021,20:00:00,40.22748,V ugm-3
30/05/2021,21:00:00,35.31162,V ugm-3
30/05/2021,22:00:00,58.55184,V ugm-3
30/05/2021,23:00:00,95.93184,V ugm-3
30/05/2021,24:00:00,72.1672,V ugm-3
31/05/2021,01:00:00,50.75658,V ugm-3
31/05/2021,02:00:00,30.98599,V ugm-3
31/05/2021,03:00:00,26.05695,V ugm-3
31/05/2021,04:00:00,26.47996,V ugm-3
31/05/2021,05:00:00,45.65543,V ugm-3
31/05/2021,06:00:00,65.22345,V ugm-3
31/05/2021,07:00:00,77.79491,V ugm-3
31/05/2021,08:00:00,82.85128,V ugm-3
31/05/2021,09:00:00,79.88869,V ugm-3
31/05/2021,10:00:00,88.57156,V ugm-3
31/05/2021,11:00:00,101.29559,V ugm-3
31/05/2021,12:00:00,71.61596,V ugm-3
31/05/2021,13:00:00,66.32277,V ugm-3
31/05/2021,14:00:00,70.98842,V ugm-3
31/05/2021,15:00:00,76.88422,V ugm-3
31/05/2021,16:00:00,71.22134,V ugm-3
31/05/2021,17:00:00,54.54275,V ugm-3
31/05/2021,18:00:00,51.90409,V ugm-3
31/05/2021,19:00:00,45.00232,V ugm-3
31/05/2021,20:00:00,46.0091,V ugm-3
31/05/2021,21:00:00,51.87411,V ugm-3
31/05/2021,22:00:00,51.16825,V ugm-3
31/05/2021,23:00:00,49.47621,V ugm-3
31/05/2021,24:00:00,39.12729,V ugm-3
01/06/2021,01:00:00,55.51558,V ugm-3
01/06/2021,02:00:00,15.06794,V ugm-3
01/06/2021,03:00:00,17.04123,V ugm-3
01/06/2021,04:00:00,13.59515,V ugm-3
01/06/2021,05:00:00,36.63599,V ugm-3
01/06/2021,06:00:00,91.65506,V ugm-3
01/06/2021,07:00:00,74.68402,V ugm-3
01/06/2021,08:00:00,78.74006,V ugm-3
01/06/2021,09:00:00,85.51451,V ugm-3
01/06/2021,10:00:00,89.72976,V ugm-3
01/06/2021,11:00:00,66.36238,V ugm-3
01/06/2021,12:00:00,94.0793,V ugm-3
01/06/2021,13:00:00,49.25004,V ugm-3
01/06/2021,14:00:00,122.52973,V ugm-3
01/06/2021,15:00:00,62.47399,V ugm-3
01/06/2021,16:00:00,81.07737,V ugm-3
01/06/2021,17:00:00,72.03968,V ugm-3
01/06/2021,18:00:00,72.77172,V ugm-3
01/06/2021,19:00:00,104.28543,V ugm-3
01/06/2021,20:00:00,64.47651,V ugm-3
01/06/2021,21:00:00,71.62393,V ugm-3
01/06/2021,22:00:00,56.80476,V ugm-3
01/06/2021,23:00:00,68.23036,V ugm-3
01/06/2021,24:00:00,37.1142,V ugm-3
02/06/2021,01:00:00,25.31928,V ugm-3
02/06/2021,02:00:00,18.74116,V ugm-3
02/06/2021,03:00:00,18.11465,V ugm-3
02/06/2021,04:00:00,15.81518,V ugm-3
02/06/2021,05:00:00,26.30114,V ugm-3
02/06/2021,06:00:00,54.36684,V ugm-3
02/06/2021,07:00:00,88.66862,V ugm-3
02/06/2021,08:00:00,114.89968,V ugm-3
02/06/2021,09:00:00,92.67823,V ugm-3
02/06/2021,10:00:00,92.38518,V ugm-3
02/06/2021,11:00:00,82.15977,V ugm-3
02/06/2021,12:00:00,92.46426,V ugm-3
02/06/2021,13:00:00,84.10554,V ugm-3
02/06/2021,14:00:00,81.8568,V ugm-3
02/06/2021,15:00:00,89.25283,V ugm-3
02/06/2021,16:00:00,96.43421,V ugm-3
02/06/2021,17:00:00,104.73289,V ugm-3
02/06/2021,18:00:00,90.56615,V ugm-3
02/06/2021,19:00:00,75.32023,V ugm-3
02/06/2021,20:00:00,50.48633,V ugm-3
02/06/2021,21:00:00,60.29921,V ugm-3
02/06/2021,22:00:00,41.64335,V ugm-3
02/06/2021,23:00:00,41.52853,V ugm-3
02/06/2021,24:00:00,33.89557,V ugm-3
03/06/2021,01:00:00,12.81083,V ugm-3
03/06/2021,02:00:00,11.63171,V ugm-3
03/06/2021,03:00:00,11.56798,V ugm-3
03/06/2021,04:00:00,12.89549,V ugm-3
03/06/2021,05:00:00,29.41861,V ugm-3
03/06/2021,06:00:00,69.21735,V ugm-3
03/06/2021,07:00:00,91.45588,V ugm-3
03/06/2021,08:00:00,115.45589,V ugm-3
03/06/2021,09:00:00,113.87802,V ugm-3
03/06/2021,10:00:00,115.04501,V ugm-3
03/06/2021,11:00:00,77.54596,V ugm-3
03/06/2021,12:00:00,73.40018,V ugm-3
03/06/2021,13:00:00,83.76127,V ugm-3
03/06/2021,14:00:00,91.41143,V ugm-3
03/06/2021,15:00:00,80.48879,V ugm-3
03/06/2021,16:00:00,66.91191,V ugm-3
03/06/2021,17:00:00,64.14559,V ugm-3
03/06/2021,18:00:00,65.85166,V ugm-3
03/06/2021,19:00:00,43.26687,V ugm-3
03/06/2021,20:00:00,54.54022,V ugm-3
03/06/2021,21:00:00,54.51108,V ugm-3
03/06/2021,22:00:00,42.31795,V ugm-3
03/06/2021,23:00:00,32.27119,V ugm-3
03/06/2021,24:00:00,25.94826,V ugm-3
04/06/2021,01:00:00,10.68655,V ugm-3
04/06/2021,02:00:00,13.17457,V ugm-3
04/06/2021,03:00:00,11.21721,V ugm-3
04/06/2021,04:00:00,13.93778,V ugm-3
04/06/2021,05:00:00,34.3824,V ugm-3
04/06/2021,06:00:00,65.69344,V ugm-3
04/06/2021,07:00:00,37.94509,V ugm-3
04/06/2021,08:00:00,47.31478,V ugm-3
04/06/2021,09:00:00,44.04627,V ugm-3
04/06/2021,10:00:00,39.9788,V ugm-3
04/06/2021,11:00:00,36.20156,V ugm-3
04/06/2021,12:00:00,45.3562,V ugm-3
04/06/2021,13:00:00,39.03309,V ugm-3
04/06/2021,14:00:00,42.20139,V ugm-3
04/06/2021,15:00:00,36.88833,V ugm-3
04/06/2021,16:00:00,46.76816,V ugm-3
04/06/2021,17:00:00,50.39041,V ugm-3
04/06/2021,18:00:00,49.91978,V ugm-3
04/06/2021,19:00:00,62.25141,V ugm-3
04/06/2021,20:00:00,27.57824,V ugm-3
04/06/2021,21:00:00,33.6439,V ugm-3
04/06/2021,22:00:00,31.99208,V ugm-3
04/06/2021,23:00:00,46.98471,V ugm-3
04/06/2021,24:00:00,42.93414,V ugm-3
05/06/2021,01:00:00,21.4772,V ugm-3
05/06/2021,02:00:00,16.90882,V ugm-3
05/06/2021,03:00:00,14.58229,V ugm-3
05/06/2021,04:00:00,11.98757,V ugm-3
05/06/2021,05:00:00,22.31351,V ugm-3
05/06/2021,06:00:00,41.0952,V ugm-3
05/06/2021,07:00:00,55.51738,V ugm-3
05/06/2021,08:00:00,49.47256,V ugm-3
05/06/2021,09:00:00,69.74469,V ugm-3
05/06/2021,10:00:00,60.62,V ugm-3
05/06/2021,11:00:00,26.03001,V ugm-3
05/06/2021,12:00:00,36.4207,V ugm-3
05/06/2021,13:00:00,37.83905,V ugm-3
05/06/2021,14:00:00,32.52238,V ugm-3
05/06/2021,15:00:00,33.89621,V ugm-3
05/06/2021,16:00:00,36.19636,V ugm-3
05/06/2021,17:00:00,48.65901,V ugm-3
05/06/2021,18:00:00,31.50387,V ugm-3
05/06/2021,19:00:00,27.33048,V ugm-3
05/06/2021,20:00:00,22.66614,V ugm-3
05/06/2021,21:00:00,26.86698,V ugm-3
05/06/2021,22:00:00,21.30131,V ugm-3
05/06/2021,23:00:00,21.85514,V ugm-3
05/06/2021,24:00:00,13.18531,V ugm-3
06/06/2021,01:00:00,10.61248,V ugm-3
06/06/2021,02:00:00,8.26503,V ugm-3
06/06/2021,03:00:00,7.52281,V ugm-3
06/06/2021,04:00:00,14.46611,V ugm-3
06/06/2021,05:00:00,13.38305,V ugm-3
06/06/2021,06:00:00,28.84101,V ugm-3
06/06/2021,07:00:00,18.74751,V ugm-3
06/06/2021,08:00:00,12.08287,V ugm-3
06/06/2021,09:00:00,19.85968,V ugm-3
06/06/2021,10:00:00,27.85094,V ugm-3
06/06/2021,11:00:00,27.40992,V ugm-3
06/06/2021,12:00:00,22.00925,V ugm-3
06/06/2021,13:00:00,32.60662,V ugm-3
06/06/2021,14:00:00,19.05207,V ugm-3
06/06/2021,15:00:00,16.69174,V ugm-3
06/06/2021,16:00:00,30.78047,V ugm-3
06/06/2021,17:00:00,33.68728,V ugm-3
06/06/2021,18:00:00,19.8871,V ugm-3
06/06/2021,19:00:00,34.1786,V ugm-3
06/06/2021,20:00:00,21.3497,V ugm-3
06/06/2021,21:00:00,26.49131,V ugm-3
06/06/2021,22:00:00,35.59938,V ugm-3
06/06/2021,23:00:00,44.73431,V ugm-3
06/06/2021,24:00:00,26.71541,V ugm-3
07/06/2021,01:00:00,25.22359,V ugm-3
07/06/2021,02:00:00,39.82118,V ugm-3
07/06/2021,03:00:00,48.37777,V ugm-3
07/06/2021,04:00:00,31.68604,V ugm-3
07/06/2021,05:00:00,37.64704,V ugm-3
07/06/2021,06:00:00,62.59472,V ugm-3
07/06/2021,07:00:00,87.82089,V ugm-3
07/06/2021,08:00:00,68.89609,V ugm-3
07/06/2021,09:00:00,85.41839,V ugm-3
07/06/2021,10:00:00,78.3705,V ugm-3
07/06/2021,11:00:00,56.92043,V ugm-3
07/06/2021,12:00:00,55.03521,V ugm-3
07/06/2021,13:00:00,43.64761,V ugm-3
07/06/2021,14:00:00,43.01886,V ugm-3
07/06/2021,15:00:00,64.89472,V ugm-3
07/06/2021,16:00:00,42.59086,V ugm-3
07/06/2021,17:00:00,31.38835,V ugm-3
07/06/2021,18:00:00,26.83827,V ugm-3
07/06/2021,19:00:00,21.52994,V ugm-3
07/06/2021,20:00:00,19.61018,V ugm-3
07/06/2021,21:00:00,20.04539,V ugm-3
07/06/2021,22:00:00,47.56176,V ugm-3
07/06/2021,23:00:00,34.73474,V ugm-3
07/06/2021,24:00:00,34.77605,V ugm-3
08/06/2021,01:00:00,11.31368,V ugm-3
08/06/2021,02:00:00,10.59289,V ugm-3
08/06/2021,03:00:00,16.32035,V ugm-3
08/06/2021,04:00:00,11.88501,V ugm-3
08/06/2021,05:00:00,28.26906,V ugm-3
08/06/2021,06:00:00,50.66589,V ugm-3
08/06/2021,07:00:00,38.28314,V ugm-3
08/06/2021,08:00:00,69.21105,V ugm-3
08/06/2021,09:00:00,28.79781,V ugm-3
08/06/2021,10:00:00,35.04663,V ugm-3
08/06/2021,11:00:00,34.04576,V ugm-3
08/06/2021,12:00:00,35.71495,V ugm-3
08/06/2021,13:00:00,40.95462,V ugm-3
08/06/2021,14:00:00,45.04763,V ugm-3
08/06/2021,15:00:00,58.2128,V ugm-3
08/06/2021,16:00:00,38.6678,V ugm-3
08/06/2021,17:00:00,37.51658,V ugm-3
08/06/2021,18:00:00,29.71474,V ugm-3
08/06/2021,19:00:00,36.31673,V ugm-3
08/06/2021,20:00:00,27.20123,V ugm-3
08/06/2021,21:00:00,28.44112,V ugm-3
08/06/2021,22:00:00,35.82778,V ugm-3
08/06/2021,23:00:00,45.33152,V ugm-3
08/06/2021,24:00:00,22.92031,V ugm-3
09/06/2021,01:00:00,11.70987,V ugm-3
09/06/2021,02:00:00,10.65354,V ugm-3
09/06/2021,03:00:00,7.69612,V ugm-3
09/06/2021,04:00:00,9.96472,V ugm-3
09/06/2021,05:00:00,12.21864,V ugm-3
09/06/2021,06:00:00,28.36679,V ugm-3
09/06/2021,07:00:00,49.32798,V ugm-3
09/06/2021,08:00:00,71.76473,V ugm-3
09/06/2021,09:00:00,58.31026,V ugm-3
09/06/2021,10:00:00,44.94396,V ugm-3
09/06/2021,11:00:00,45.60372,V ugm-3
09/06/2021,12:00:00,65.40697,V ugm-3
09/06/2021,13:00:00,64.96953,V ugm-3
09/06/2021,14:00:00,47.32709,V ugm-3
09/06/2021,15:00:00,51.21163,V ugm-3
09/06/2021,16:00:00,50.82492,V ugm-3
09/06/2021,17:00:00,29.51916,V ugm-3
09/06/2021,18:00:00,31.04763,V ugm-3
09/06/2021,19:00:00,25.81611,V ugm-3
09/06/2021,20:00:00,25.74474,V ugm-3
09/06/2021,21:00:00,19.66747,V ugm-3
09/06/2021,22:00:00,28.63494,V ugm-3
09/06/2021,23:00:00,22.22571,V ugm-3
09/06/2021,24:00:00,12.35142,V ugm-3
10/06/2021,01:00:00,12.51119,V ugm-3
10/06/2021,02:00:00,6.51729,V ugm-3
10/06/2021,03:00:00,5.52745,V ugm-3
10/06/2021,04:00:00,7.95435,V ugm-3
10/06/2021,05:00:00,15.327,V ugm-3
10/06/2021,06:00:00,34.25503,V ugm-3
10/06/2021,07:00:00,26.15522,V ugm-3
10/06/2021,08:00:00,41.66388,V ugm-3
10/06/2021,09:00:00,40.90913,V ugm-3
10/06/2021,10:00:00,No data,V ugm-3
10/06/2021,11:00:00,47.54515,V ugm-3
10/06/2021,12:00:00,36.15761,V ugm-3
10/06/2021,13:00:00,29.44553,V ugm-3
10/06/2021,14:00:00,42.68064,V ugm-3
10/06/2021,15:00:00,30.04059,V ugm-3
10/06/2021,16:00:00,24.4507,V ugm-3
10/06/2021,17:00:00,26.05994,V ugm-3
10/06/2021,18:00:00,25.42584,V ugm-3
10/06/2021,19:00:00,17.94009,V ugm-3
10/06/2021,20:00:00,11.49783,V ugm-3
10/06/2021,21:00:00,19.03059,V ugm-3
10/06/2021,22:00:00,16.90347,V ugm-3
10/06/2021,23:00:00,13.99139,V ugm-3
10/06/2021,24:00:00,7.195,V ugm-3
11/06/2021,01:00:00,5.81099,V ugm-3
11/06/2021,02:00:00,4.69232,V ugm-3
11/06/2021,03:00:00,4.26057,V ugm-3
11/06/2021,04:00:00,4.36143,V ugm-3
11/06/2021,05:00:00,7.45802,V ugm-3
11/06/2021,06:00:00,11.11535,V ugm-3
11/06/2021,07:00:00,28.00363,V ugm-3
11/06/2021,08:00:00,35.11293,V ugm-3
11/06/2021,09:00:00,31.02278,V ugm-3
11/06/2021,10:00:00,31.5727,V ugm-3
11/06/2021,11:00:00,24.79278,V ugm-3
11/06/2021,12:00:00,29.69435,V ugm-3
11/06/2021,13:00:00,30.19573,V ugm-3
11/06/2021,14:00:00,30.81472,V ugm-3
11/06/2021,15:00:00,35.81338,V ugm-3
11/06/2021,16:00:00,35.40493,V ugm-3
11/06/2021,17:00:00,34.64417,V ugm-3
11/06/2021,18:00:00,28.96497,V ugm-3
11/06/2021,19:00:00,23.0697,V ugm-3
11/06/2021,20:00:00,21.93556,V ugm-3
11/06/2021,21:00:00,16.58198,V ugm-3
11/06/2021,22:00:00,17.0088,V ugm-3
11/06/2021,23:00:00,18.05563,V ugm-3
11/06/2021,24:00:00,8.22094,V ugm-3
12/06/2021,01:00:00,8.6172,V ugm-3
12/06/2021,02:00:00,3.84477,V ugm-3
12/06/2021,03:00:00,5.56807,V ugm-3
12/06/2021,04:00:00,3.92693,V ugm-3
12/06/2021,05:00:00,7.73908,V ugm-3
12/06/2021,06:00:00,17.41633,V ugm-3
12/06/2021,07:00:00,25.80842,V ugm-3
12/06/2021,08:00:00,22.50583,V ugm-3
12/06/2021,09:00:00,28.59406,V ugm-3
12/06/2021,10:00:00,30.67363,V ugm-3
12/06/2021,11:00:00,27.89146,V ugm-3
12/06/2021,12:00:00,30.59037,V ugm-3
12/06/2021,13:00:00,25.45708,V ugm-3
12/06/2021,14:00:00,27.58793,V ugm-3
12/06/2021,15:00:00,30.96674,V ugm-3
12/06/2021,16:00:00,21.64288,V ugm-3
12/06/2021,17:00:00,34.62824,V ugm-3
12/06/2021,18:00:00,26.45395,V ugm-3
12/06/2021,19:00:00,21.50763,V ugm-3
12/06/2021,20:00:00,16.65239,V ugm-3
12/06/2021,21:00:00,26.95478,V ugm-3
12/06/2021,22:00:00,33.03981,V ugm-3
12/06/2021,23:00:00,25.95444,V ugm-3
12/06/2021,24:00:00,14.40134,V ugm-3
13/06/2021,01:00:00,7.94158,V ugm-3
13/06/2021,02:00:00,5.91193,V ugm-3
13/06/2021,03:00:00,7.12184,V ugm-3
13/06/2021,04:00:00,6.27767,V ugm-3
13/06/2021,05:00:00,7.22086,V ugm-3
13/06/2021,06:00:00,9.77724,V ugm-3
13/06/2021,07:00:00,9.08682,V ugm-3
13/06/2021,08:00:00,9.67554,V ugm-3
13/06/2021,09:00:00,6.8355,V ugm-3
13/06/2021,10:00:00,7.89807,V ugm-3
13/06/2021,11:00:00,13.06755,V ugm-3
13/06/2021,12:00:00,10.20468,V ugm-3
13/06/2021,13:00:00,9.9267,V ugm-3
13/06/2021,14:00:00,12.16111,V ugm-3
13/06/2021,15:00:00,7.88603,V ugm-3
13/06/2021,16:00:00,10.74966,V ugm-3
13/06/2021,17:00:00,12.12678,V ugm-3
13/06/2021,18:00:00,12.4826,V ugm-3
13/06/2021,19:00:00,11.69693,V ugm-3
13/06/2021,20:00:00,12.254,V ugm-3
13/06/2021,21:00:00,12.20006,V ugm-3
13/06/2021,22:00:00,15.88186,V ugm-3
13/06/2021,23:00:00,20.78536,V ugm-3
13/06/2021,24:00:00,8.70876,V ugm-3
14/06/2021,01:00:00,7.1294,V ugm-3
14/06/2021,02:00:00,9.07036,V ugm-3
14/06/2021,03:00:00,5.99957,V ugm-3
14/06/2021,04:00:00,6.29959,V ugm-3
14/06/2021,05:00:00,9.8774,V ugm-3
14/06/2021,06:00:00,16.33486,V ugm-3
14/06/2021,07:00:00,21.46381,V ugm-3
14/06/2021,08:00:00,29.25089,V ugm-3
14/06/2021,09:00:00,30.75674,V ugm-3
14/06/2021,10:00:00,31.86392,V ugm-3
14/06/2021,11:00:00,27.42187,V ugm-3
14/06/2021,12:00:00,32.77613,V ugm-3
14/06/2021,13:00:00,44.94414,V ugm-3
14/06/2021,14:00:00,32.31652,V ugm-3
14/06/2021,15:00:00,30.19559,V ugm-3
14/06/2021,16:00:00,52.92592,V ugm-3
14/06/2021,17:00:00,27.14246,V ugm-3
14/06/2021,18:00:00,28.38737,V ugm-3
14/06/2021,19:00:00,23.46601,V ugm-3
14/06/2021,20:00:00,19.37692,V ugm-3
14/06/2021,21:00:00,17.86737,V ugm-3
14/06/2021,22:00:00,14.61118,V ugm-3
14/06/2021,23:00:00,15.65382,V ugm-3
14/06/2021,24:00:00,13.48033,V ugm-3
15/06/2021,01:00:00,7.27997,V ugm-3
15/06/2021,02:00:00,7.48216,V ugm-3
15/06/2021,03:00:00,8.10192,V ugm-3
15/06/2021,04:00:00,9.06659,V ugm-3
15/06/2021,05:00:00,16.64427,V ugm-3
15/06/2021,06:00:00,27.71239,V ugm-3
15/06/2021,07:00:00,54.94764,V ugm-3
15/06/2021,08:00:00,46.26554,V ugm-3
15/06/2021,09:00:00,67.66039,V ugm-3
15/06/2021,10:00:00,50.56542,V ugm-3
15/06/2021,11:00:00,44.25581,V ugm-3
15/06/2021,12:00:00,46.47405,V ugm-3
15/06/2021,13:00:00,39.89852,V ugm-3
15/06/2021,14:00:00,47.04646,V ugm-3
15/06/2021,15:00:00,56.69422,V ugm-3
15/06/2021,16:00:00,36.38396,V ugm-3
15/06/2021,17:00:00,63.4674,V ugm-3
15/06/2021,18:00:00,44.14376,V ugm-3
15/06/2021,19:00:00,44.49267,V ugm-3
15/06/2021,20:00:00,38.07791,V ugm-3
15/06/2021,21:00:00,34.28244,V ugm-3
15/06/2021,22:00:00,27.0754,V ugm-3
15/06/2021,23:00:00,24.14608,V ugm-3
15/06/2021,24:00:00,15.31537,V ugm-3
16/06/2021,01:00:00,5.62321,V ugm-3
16/06/2021,02:00:00,4.35087,V ugm-3
16/06/2021,03:00:00,4.46657,V ugm-3
16/06/2021,04:00:00,8.19329,V ugm-3
16/06/2021,05:00:00,19.32548,V ugm-3
16/06/2021,06:00:00,34.08877,V ugm-3
16/06/2021,07:00:00,45.84787,V ugm-3
16/06/2021,08:00:00,75.2407,V ugm-3
16/06/2021,09:00:00,49.18398,V ugm-3
16/06/2021,10:00:00,46.14927,V ugm-3
16/06/2021,11:00:00,24.85939,V ugm-3
16/06/2021,12:00:00,32.92255,V ugm-3
16/06/2021,13:00:00,29.27447,V ugm-3
16/06/2021,14:00:00,42.64924,V ugm-3
16/06/2021,15:00:00,37.87991,V ugm-3
16/06/2021,16:00:00,39.33303,V ugm-3
16/06/2021,17:00:00,39.20352,V ugm-3
16/06/2021,18:00:00,22.80312,V ugm-3
16/06/2021,19:00:00,21.05215,V ugm-3
16/06/2021,20:00:00,21.87473,V ugm-3
16/06/2021,21:00:00,20.00837,V ugm-3
16/06/2021,22:00:00,22.19459,V ugm-3
16/06/2021,23:00:00,48.69412,V ugm-3
16/06/2021,24:00:00,23.61287,V ugm-3
17/06/2021,01:00:00,13.3549,V ugm-3
17/06/2021,02:00:00,9.87961,V ugm-3
17/06/2021,03:00:00,8.97377,V ugm-3
17/06/2021,04:00:00,7.66147,V ugm-3
17/06/2021,05:00:00,23.11077,V ugm-3
17/06/2021,06:00:00,25.04503,V ugm-3
17/06/2021,07:00:00,40.72994,V ugm-3
17/06/2021,08:00:00,46.40258,V ugm-3
17/06/2021,09:00:00,75.60588,V ugm-3
17/06/2021,10:00:00,50.00116,V ugm-3
17/06/2021,11:00:00,31.54856,V ugm-3
17/06/2021,12:00:00,36.03058,V ugm-3
17/06/2021,13:00:00,36.97564,V ugm-3
17/06/2021,14:00:00,30.75896,V ugm-3
17/06/2021,15:00:00,42.93232,V ugm-3
17/06/2021,16:00:00,30.93588,V ugm-3
17/06/2021,17:00:00,29.85536,V ugm-3
17/06/2021,18:00:00,34.82998,V ugm-3
17/06/2021,19:00:00,31.39256,V ugm-3
17/06/2021,20:00:00,31.22437,V ugm-3
17/06/2021,21:00:00,25.91524,V ugm-3
17/06/2021,22:00:00,19.92045,V ugm-3
17/06/2021,23:00:00,14.84924,V ugm-3
17/06/2021,24:00:00,8.8668,V ugm-3
18/06/2021,01:00:00,11.79679,V ugm-3
18/06/2021,02:00:00,6.60514,V ugm-3
18/06/2021,03:00:00,7.82786,V ugm-3
18/06/2021,04:00:00,9.45507,V ugm-3
18/06/2021,05:00:00,24.71048,V ugm-3
18/06/2021,06:00:00,32.84037,V ugm-3
18/06/2021,07:00:00,45.88445,V ugm-3
18/06/2021,08:00:00,54.00487,V ugm-3
18/06/2021,09:00:00,37.61729,V ugm-3
18/06/2021,10:00:00,44.83406,V ugm-3
18/06/2021,11:00:00,53.44445,V ugm-3
18/06/2021,12:00:00,50.09638,V ugm-3
18/06/2021,13:00:00,39.83574,V ugm-3
18/06/2021,14:00:00,85.08534,V ugm-3
18/06/2021,15:00:00,93.09957,V ugm-3
18/06/2021,16:00:00,85.69709,V ugm-3
18/06/2021,17:00:00,87.55227,V ugm-3
18/06/2021,18:00:00,89.99566,V ugm-3
18/06/2021,19:00:00,54.3399,V ugm-3
18/06/2021,20:00:00,49.1499,V ugm-3
18/06/2021,21:00:00,70.80547,V ugm-3
18/06/2021,22:00:00,57.34255,V ugm-3
18/06/2021,23:00:00,48.73921,V ugm-3
18/06/2021,24:00:00,42.9766,V ugm-3
19/06/2021,01:00:00,24.5221,V ugm-3
19/06/2021,02:00:00,14.49798,V ugm-3
19/06/2021,03:00:00,11.84195,V ugm-3
19/06/2021,04:00:00,13.31863,V ugm-3
19/06/2021,05:00:00,40.57576,V ugm-3
19/06/2021,06:00:00,41.48067,V ugm-3
19/06/2021,07:00:00,48.69396,V ugm-3
19/06/2021,08:00:00,50.25265,V ugm-3
19/06/2021,09:00:00,57.07012,V ugm-3
19/06/2021,10:00:00,75.07964,V ugm-3
19/06/2021,11:00:00,92.39102,V ugm-3
19/06/2021,12:00:00,72.6001,V ugm-3
19/06/2021,13:00:00,46.52827,V ugm-3
19/06/2021,14:00:00,70.6812,V ugm-3
19/06/2021,15:00:00,72.66156,V ugm-3
19/06/2021,16:00:00,91.59021,V ugm-3
